leg_id,symbol,entry_date,src,pnl,year,month,trend_own,hold,risk_pct,mfe,mae,p_valid,trend,timing,tpsl,direction,trend_conf,timing_conf,tpsl_conf,direction_conf
603986_SH.SH|20260128|1505,603986_SH.SH,20260128,CONT,-9.5316,2026,202601,up,0,0.0,0.0,0.0,0.29,strong_up,0.51,tp_sys_ok,up,0.81,0.49,0.85,0.64
300984_SZ.SZ|20260109|1486,300984_SZ.SZ,20260109,CONT,-2.2482,2026,202601,up,0,0.0,0.0,0.0,0.36,strong_up,0.71,tp_sys_ok,up,0.66,0.63,0.87,0.51
600176_SH.SH|20260129|1509,600176_SH.SH,20260129,CONT,26.0257,2026,202601,up,0,0.0,0.0,0.0,0.35,strong_up,0.89,tp_sys_ok,up,0.78,0.58,0.89,0.61
603650_SH.SH|20260116|1490,603650_SH.SH,20260116,CONT,-9.2833,2026,202601,up,0,0.0,0.0,0.0,0.36,mild_up,0.76,tp_sys_ok,up,0.43,0.7,0.79,0.59
002286.SZ|20260209|1513,002286.SZ,20260209,EVENT,-0.7673,2026,202602,up,4,14.161,0.28328611898016387,-2.6440037771482516,0.66,mild_up,2.59,tp_sys_ok,up,0.49,0.59,0.88,0.58
301073_SZ.SZ|20260120|1494,301073_SZ.SZ,20260120,CONT,-1.6834,2026,202601,up,0,0.0,0.0,0.0,0.58,strong_up,1.57,tp_sys_ok,up,0.73,0.36,0.9,0.56
600436.SH|20260206|1517,600436.SH,20260206,EVENT,-8.6772,2026,202602,up,12,12.74,-1.7964421114027296,-9.938757655293085,0.51,mild_up,2.02,tp_sys_ok,up,0.62,0.57,0.85,0.39
300679.SZ|20260213|1521,300679.SZ,20260213,EVENT,-3.8248,2026,202602,down,6,3.432,4.825903989083913,-7.346024500836212,0.33,strong_down,1.92,tp_sys_ok,down,0.52,0.74,0.65,0.74
300201_SZ.SZ|20260122|1498,300201_SZ.SZ,20260122,CONT,-0.3239,2026,202601,up,0,0.0,0.0,0.0,0.55,mild_up,1.71,tp_sys_ok,up,0.41,0.24,0.91,0.5
600331_SH.SH|20260202|1525,600331_SH.SH,20260202,CONT,21.1029,2026,202602,up,0,0.0,0.0,0.0,0.53,strong_up,1.9,tp_sys_ok,up,0.73,0.38,0.89,0.66
002487_SZ.SZ|20260204|1529,002487_SZ.SZ,20260204,CONT,11.5697,2026,202602,up,0,0.0,0.0,0.0,0.53,mild_up,1.67,tp_sys_ok,up,0.47,0.27,0.9,0.5
603012_SH.SH|20260127|1502,603012_SH.SH,20260127,CONT,1.1959,2026,202601,up,0,0.0,0.0,0.0,0.32,strong_up,0.55,tp_sys_ok,up,0.45,0.52,0.86,0.64
688008_SH.SH|20260128|1506,688008_SH.SH,20260128,CONT,-0.8447,2026,202601,up,0,0.0,0.0,0.0,0.33,strong_up,0.68,tp_sys_ok,up,0.66,0.63,0.81,0.62
600801.SH|20260204|1533,600801.SH,20260204,EVENT,-2.6805,2026,202602,up,12,5.891,3.4701650444350474,-5.628438425729998,0.37,mild_up,1.61,tp_sys_ok,unknown,0.36,0.28,0.37,0.33
301307.SZ|20260306|1537,301307.SZ,20260306,EVENT,4.4752,2026,202603,down,2,15.589,9.136113398233814,2.866706489508819,0.28,mild_down,1.63,tp_sys_ok,down,0.38,0.5,0.49,0.57
600211.SH|20260122|1510,600211.SH,20260122,EVENT,-4.4005,2026,202601,up,12,7.459,0.32069636925895484,-7.398923376474642,0.48,strong_up,1.41,tp_sys_ok,up,0.48,0.33,0.84,0.47
301123_SZ.SZ|20260519|1603,301123_SZ.SZ,20260519,CONT,17.8385,2026,202605,up,0,0.0,0.0,0.0,0.59,strong_up,1.62,tp_sys_ok,up,0.7,0.33,0.91,0.52
000009.SZ|20260311|1541,000009.SZ,20260311,EVENT,-5.9054,2026,202603,down,8,5.517,5.555555555555558,-7.4074074074074066,0.28,strong_down,1.74,tp_sys_ok,down,0.49,0.58,0.55,0.68
603336_SH.SH|20260519|1604,603336_SH.SH,20260519,CONT,-27.5771,2026,202605,up,0,0.0,0.0,0.0,0.35,strong_up,0.82,tp_sys_ok,up,0.86,0.59,0.89,0.57
002273_SZ.SZ|20260520|1608,002273_SZ.SZ,20260520,CONT,-5.8821,2026,202605,up,0,0.0,0.0,0.0,0.58,strong_up,1.52,tp_sys_ok,up,0.78,0.42,0.9,0.47
003004_SZ.SZ|20260520|1607,003004_SZ.SZ,20260520,CONT,58.5642,2026,202605,up,0,0.0,0.0,0.0,0.32,strong_up,0.56,tp_sys_ok,up,0.67,0.53,0.87,0.49
300583.SZ|20260310|1545,300583.SZ,20260310,EVENT,-0.5219,2026,202603,down,3,0.122,3.2887975334018327,-0.6851661527920605,0.34,strong_down,1.94,tp_sys_ok,down,0.4,0.65,0.68,0.79
600482_SH.SH|20260305|1549,600482_SH.SH,20260305,CONT,-11.9589,2026,202603,up,0,0.0,0.0,0.0,0.34,strong_up,0.53,tp_sys_ok,up,0.8,0.49,0.84,0.51
605358_SH.SH|20260520|1611,605358_SH.SH,20260520,CONT,3.7469,2026,202605,up,0,0.0,0.0,0.0,0.36,strong_up,0.97,tp_sys_ok,up,0.76,0.47,0.88,0.58
688052_SH.SH|20260520|1612,688052_SH.SH,20260520,CONT,7.7877,2026,202605,up,0,0.0,0.0,0.0,0.55,mild_up,1.6,tp_sys_ok,up,0.54,0.28,0.9,0.62
600730_SH.SH|20260525|1615,600730_SH.SH,20260525,CONT,1.7685,2026,202605,up,0,0.0,0.0,0.0,0.34,mild_up,0.58,tp_sys_ok,up,0.69,0.55,0.84,0.55
688068.SH|20260527|1619,688068.SH,20260527,EVENT,-7.7309,2026,202605,down,12,16.251,10.293125280925919,-9.59906958512744,0.32,strong_down,1.75,tp_sys_ok,down,0.73,0.62,0.48,0.6
600679.SH|20260608|1623,600679.SH,20260608,EVENT,-10.6,2026,202606,down,3,10.221,-0.8164830949641044,-11.872123730884566,0.29,strong_down,1.82,tp_sys_ok,down,0.73,0.7,0.52,0.68
688251_SH.SH|20260325|1553,688251_SH.SH,20260325,CONT,-3.1379,2026,202603,up,0,0.0,0.0,0.0,0.59,strong_up,1.56,tp_sys_ok,up,0.56,0.39,0.92,0.49
600679.SH|20260319|1557,600679.SH,20260319,EVENT,-3.3432,2026,202603,down,1,2.949,-0.1560088391126535,-4.820448235967323,0.32,strong_down,1.74,tp_sys_ok,down,0.56,0.62,0.56,0.59
002902_SZ.SZ|20260414|1561,002902_SZ.SZ,20260414,CONT,2.576,2026,202604,up,0,0.0,0.0,0.0,0.31,strong_up,0.85,tp_sys_ok,up,0.85,0.57,0.88,0.61
300193.SZ|20260616|1627,300193.SZ,20260616,EVENT,-4.9122,2026,202606,down,12,16.173,-0.19240019240018835,-10.17316017316019,0.31,strong_down,1.58,tp_sys_ok,down,0.42,0.4,0.46,0.67
601137.SH|20260211|1514,601137.SH,20260211,EVENT,5.4141,2026,202602,down,12,8.255,9.55593029792019,-1.2775307884919984,0.31,strong_down,1.87,tp_sys_ok,down,0.44,0.51,0.45,0.66
688383_SH.SH|20260417|1565,688383_SH.SH,20260417,CONT,3.5317,2026,202604,up,0,0.0,0.0,0.0,0.34,mild_up,0.64,tp_sys_ok,up,0.44,0.6,0.87,0.53
300679.SZ|20260210|1518,300679.SZ,20260210,EVENT,-6.9528,2026,202602,down,9,6.566,1.7344427516699845,-10.078518692136406,0.34,strong_down,1.9,tp_sys_ok,down,0.54,0.73,0.69,0.72
003031_SZ.SZ|20260428|1569,003031_SZ.SZ,20260428,CONT,26.8506,2026,202604,up,0,0.0,0.0,0.0,0.35,strong_up,0.48,tp_sys_ok,up,0.67,0.52,0.87,0.5
688617.SH|20260213|1522,688617.SH,20260213,EVENT,-1.5947,2026,202602,down,12,6.462,7.970905380766058,-3.949043483039072,0.37,strong_down,2.02,tp_sys_ok,down,0.45,0.58,0.55,0.74
600187.SH|20260612|1631,600187.SH,20260612,EVENT,-15.7731,2026,202606,down,12,28.211,-4.040404040404044,-21.085858585858585,0.28,strong_down,1.8,tp_sys_ok,down,0.75,0.59,0.4,0.78
003031_SZ.SZ|20260430|1573,003031_SZ.SZ,20260430,CONT,35.3134,2026,202604,up,0,0.0,0.0,0.0,0.35,strong_up,0.4,tp_sys_ok,up,0.63,0.6,0.85,0.5
603285_SH.SH|20260202|1526,603285_SH.SH,20260202,CONT,5.2827,2026,202602,up,0,0.0,0.0,0.0,0.35,strong_up,0.64,tp_sys_ok,up,0.53,0.6,0.87,0.59
000063.SZ|20260529|1577,000063.SZ,20260529,EVENT,1.4191,2026,202605,up,6,10.41,9.007311583053168,-8.319977991676497,0.65,strong_up,2.4,tp_sys_ok,up,0.67,0.4,0.92,0.5
600585.SH|20260603|1635,600585.SH,20260603,EVENT,-4.9084,2026,202606,down,3,4.518,-0.95628415300546,-5.096042391124356,0.35,strong_down,1.67,tp_sys_ok,down,0.75,0.53,0.62,0.67
000533_SZ.SZ|20260213|1530,000533_SZ.SZ,20260213,CONT,40.4357,2026,202602,up,0,0.0,0.0,0.0,0.35,strong_up,0.57,tp_sys_ok,up,0.67,0.54,0.86,0.49
300825_SZ.SZ|20260526|1616,300825_SZ.SZ,20260526,CONT,7.5147,2026,202605,up,0,0.0,0.0,0.0,0.55,mild_up,1.79,tp_sys_ok,up,0.68,0.36,0.89,0.45
002206.SZ|20260611|1639,002206.SZ,20260611,EVENT,2.0874,2026,202606,down,11,3.743,8.883511925337029,-1.6783807658332317,0.29,mild_down,1.85,tp_sys_ok,down,0.39,0.65,0.59,0.74
688317.SH|20260204|1534,688317.SH,20260204,EVENT,0.042,2026,202602,up,4,8.541,1.9410696830051588,-0.8518363357073011,0.38,mild_up,1.58,sl_too_tight,up,0.39,0.28,0.21,0.38
300347.SZ|20260615|1643,300347.SZ,20260615,EVENT,0.5654,2026,202606,down,4,4.598,4.903031677005831,-2.3485058397776593,0.32,strong_down,1.96,tp_sys_ok,down,0.71,0.57,0.59,0.59
002955.SZ|20260319|1538,002955.SZ,20260319,EVENT,-2.8504,2026,202603,down,1,2.455,1.2855473315153798,-3.2396422345779663,0.29,strong_down,1.89,tp_sys_ok,down,0.6,0.67,0.59,0.72
000408.SZ|20260325|1542,000408.SZ,20260325,EVENT,6.9561,2026,202603,down,10,4.756,8.981129093854134,-2.199191435005332,0.29,strong_down,1.54,tp_sys_ok,down,0.62,0.41,0.62,0.52
300883.SZ|20260528|1620,300883.SZ,20260528,EVENT,-7.1959,2026,202605,up,1,6.81,0.4373177842565523,-7.725947521865894,0.66,strong_up,2.66,tp_sys_ok,up,0.62,0.66,0.9,0.47
688278.SH|20260316|1546,688278.SH,20260316,EVENT,-2.1037,2026,202603,down,2,1.707,1.6146502430791854,-2.0270391841464064,0.32,strong_down,2.01,tp_sys_ok,down,0.43,0.48,0.49,0.58
301097.SZ|20260618|1647,301097.SZ,20260618,EVENT,4.737,2026,202606,down,12,11.091,8.229074694165384,-7.958085528179004,0.29,strong_down,1.68,tp_sys_ok,down,0.38,0.58,0.56,0.73
600567.SH|20260612|1624,600567.SH,20260612,EVENT,7.0723,2026,202606,down,2,0.697,11.8050736371347,6.407587323617858,0.28,strong_down,1.83,tp_sys_ok,down,0.69,0.5,0.32,0.73
601898_SH.SH|20260312|1550,601898_SH.SH,20260312,CONT,-2.7054,2026,202603,up,0,0.0,0.0,0.0,0.58,strong_up,1.73,tp_sys_ok,up,0.54,0.2,0.91,0.59
301223.SZ|20260616|1628,301223.SZ,20260616,EVENT,-2.6463,2026,202606,down,1,2.251,-1.0727056019070313,-4.290822407628148,0.29,strong_down,1.85,tp_sys_ok,down,0.5,0.62,0.55,0.74
003031_SZ.SZ|20260506|1581,003031_SZ.SZ,20260506,CONT,30.8796,2026,202605,up,0,0.0,0.0,0.0,0.33,strong_up,0.56,tp_sys_ok,up,0.7,0.52,0.86,0.47
301333.SZ|20260616|1632,301333.SZ,20260616,EVENT,13.6648,2026,202606,down,12,6.204,18.372896961598716,-1.0144582136477842,0.25,strong_down,1.69,tp_sys_ok,down,0.72,0.56,0.48,0.73
002309_SZ.SZ|20260331|1554,002309_SZ.SZ,20260331,CONT,-16.2417,2026,202603,up,0,0.0,0.0,0.0,0.34,strong_up,0.61,tp_sys_ok,up,0.72,0.58,0.84,0.44
688381_SH.SH|20260507|1585,688381_SH.SH,20260507,CONT,28.5425,2026,202605,up,0,0.0,0.0,0.0,0.59,strong_up,1.77,tp_sys_ok,up,0.49,0.19,0.92,0.59
603043.SH|20260330|1558,603043.SH,20260330,EVENT,-3.9452,2026,202603,down,5,3.553,2.124423993340274,-4.037126619865106,0.3,strong_down,1.87,tp_sys_ok,down,0.49,0.64,0.65,0.79
688508_SH.SH|20260512|1589,688508_SH.SH,20260512,CONT,6.3858,2026,202605,up,0,0.0,0.0,0.0,0.57,mild_up,1.6,tp_sys_ok,up,0.48,0.3,0.91,0.51
605507.SH|20260603|1636,605507.SH,20260603,EVENT,-2.0988,2026,202606,down,12,4.645,6.6935338035082115,-3.3816425120772986,0.29,strong_down,1.86,tp_sys_ok,down,0.77,0.62,0.54,0.74
002281_SZ.SZ|20260416|1562,002281_SZ.SZ,20260416,CONT,34.3896,2026,202604,up,0,0.0,0.0,0.0,0.36,strong_up,0.57,tp_sys_ok,up,0.66,0.54,0.86,0.55
002332.SZ|20260611|1640,002332.SZ,20260611,EVENT,0.1146,2026,202606,down,3,4.106,2.190125554611533,-1.1139431700179392,0.34,strong_down,1.92,tp_sys_ok,down,0.45,0.65,0.58,0.7
603165_SH.SH|20260420|1566,603165_SH.SH,20260420,CONT,8.5821,2026,202604,up,0,0.0,0.0,0.0,0.35,strong_up,0.89,tp_sys_ok,up,0.74,0.79,0.91,0.57
605006_SH.SH|20260428|1570,605006_SH.SH,20260428,CONT,28.4216,2026,202604,up,0,0.0,0.0,0.0,0.6,strong_up,1.82,tp_sys_ok,up,0.56,0.14,0.91,0.57
688110_SH.SH|20260514|1593,688110_SH.SH,20260514,CONT,-11.271,2026,202605,up,0,0.0,0.0,0.0,0.32,mild_up,0.59,tp_sys_ok,up,0.47,0.55,0.84,0.43
301603_SZ.SZ|20260430|1574,301603_SZ.SZ,20260430,CONT,26.7856,2026,202604,up,0,0.0,0.0,0.0,0.35,strong_up,0.88,tp_sys_ok,up,0.74,0.47,0.87,0.56
301285_SZ.SZ|20260518|1597,301285_SZ.SZ,20260518,CONT,-5.3475,2026,202605,up,0,0.0,0.0,0.0,0.51,strong_up,1.93,tp_sys_ok,up,0.79,0.39,0.91,0.63
002635_SZ.SZ|20260519|1601,002635_SZ.SZ,20260519,CONT,-3.8504,2026,202605,up,0,0.0,0.0,0.0,0.39,strong_up,1.08,tp_sys_ok,up,0.69,0.48,0.89,0.44
600239.SH|20260529|1578,600239.SH,20260529,EVENT,-6.55,2026,202605,down,7,6.162,3.267973856209161,-8.496732026143794,0.28,strong_down,1.79,tp_sys_ok,down,0.77,0.36,0.28,0.69
603579.SH|20260615|1644,603579.SH,20260615,EVENT,-0.2985,2026,202606,down,6,7.654,11.538461538461542,-1.1217948717948567,0.31,strong_down,1.67,tp_sys_ok,down,0.57,0.47,0.44,0.59
688069_SH.SH|20260506|1582,688069_SH.SH,20260506,CONT,45.1166,2026,202605,up,0,0.0,0.0,0.0,0.59,strong_up,1.73,tp_sys_ok,up,0.72,0.23,0.92,0.62
002916_SZ.SZ|20260512|1586,002916_SZ.SZ,20260512,CONT,25.5841,2026,202605,up,0,0.0,0.0,0.0,0.54,strong_up,1.59,tp_sys_ok,up,0.7,0.25,0.9,0.58
603858.SH|20260604|1651,603858.SH,20260604,EVENT,-3.5877,2026,202606,down,4,3.194,0.807946038099483,-3.639463345934324,0.34,mild_down,1.63,tp_sys_ok,down,0.48,0.48,0.62,0.57
688606.SH|20260608|1655,688606.SH,20260608,EVENT,-7.2355,2026,202606,down,7,6.849,-0.08849827580945657,-8.226270764035116,0.31,strong_down,1.63,tp_sys_ok,down,0.71,0.52,0.58,0.61
300245.SZ|20260601|1648,300245.SZ,20260601,EVENT,-2.2301,2026,202606,down,3,1.834,6.606606606606591,-4.95495495495496,0.34,strong_down,1.84,tp_sys_ok,down,0.72,0.57,0.69,0.66
603608_SH.SH|20260519|1605,603608_SH.SH,20260519,CONT,26.8395,2026,202605,up,0,0.0,0.0,0.0,0.57,strong_up,1.63,tp_sys_ok,up,0.56,0.31,0.91,0.64
000668_SZ.SZ|20260514|1590,000668_SZ.SZ,20260514,CONT,1.0686,2026,202605,up,0,0.0,0.0,0.0,0.58,strong_up,1.73,tp_sys_ok,up,0.55,0.2,0.92,0.44
000801.SZ|20260615|1659,000801.SZ,20260615,EVENT,-1.4207,2026,202606,down,1,1.023,-0.05316321105793831,-4.1426409847462375,0.32,strong_down,1.87,tp_sys_ok,down,0.59,0.7,0.6,0.7
002993_SZ.SZ|20260520|1609,002993_SZ.SZ,20260520,CONT,7.3483,2026,202605,up,0,0.0,0.0,0.0,0.32,strong_up,0.73,tp_sys_ok,up,0.78,0.68,0.88,0.62
600936_SH.SH|20260522|1613,600936_SH.SH,20260522,CONT,3.9812,2026,202605,up,0,0.0,0.0,0.0,0.32,strong_up,0.67,tp_sys_ok,up,0.55,0.63,0.85,0.52
688107_SH.SH|20260526|1617,688107_SH.SH,20260526,CONT,-17.3429,2026,202605,up,0,0.0,0.0,0.0,0.33,mild_up,0.55,tp_sys_ok,up,0.42,0.5,0.85,0.37
688290_SH.SH|20260514|1594,688290_SH.SH,20260514,CONT,2.6271,2026,202605,up,0,0.0,0.0,0.0,0.58,strong_up,1.78,tp_sys_ok,up,0.56,0.17,0.91,0.58
600567.SH|20260611|1621,600567.SH,20260611,EVENT,-5.2521,2026,202606,down,1,4.862,6.171201061712006,-4.888299048882994,0.3,strong_down,1.9,tp_sys_ok,down,0.75,0.41,0.36,0.73
000564.SZ|20260617|1663,000564.SZ,20260617,EVENT,-4.9047,2026,202606,down,1,4.514,-2.146464646464652,-9.090909090909093,0.33,strong_down,1.97,tp_sys_ok,down,0.45,0.44,0.39,0.71
603987.SH|20260612|1625,603987.SH,20260612,EVENT,-0.934,2026,202606,down,4,0.003,3.6793526362371987,-0.5352551945041473,0.28,strong_down,1.56,tp_sys_ok,down,0.8,0.46,0.51,0.75
301568_SZ.SZ|20260603|1667,301568_SZ.SZ,20260603,CONT,47.2476,2026,202606,up,0,0.0,0.0,0.0,0.62,strong_up,1.82,tp_sys_ok,up,0.7,0.15,0.91,0.49
688377.SH|20260604|1629,688377.SH,20260604,EVENT,-9.5393,2026,202606,down,1,7.311,-5.237289270107192,-12.026545033802838,0.33,mild_down,1.63,tp_sys_ok,down,0.59,0.37,0.46,0.6
603899.SH|20260601|1633,603899.SH,20260601,EVENT,-2.9342,2026,202606,down,12,9.509,3.4203203400600346,-5.913801792326745,0.32,strong_down,1.83,tp_sys_ok,down,0.62,0.67,0.51,0.71
601208_SH.SH|20260518|1598,601208_SH.SH,20260518,CONT,5.0701,2026,202605,up,0,0.0,0.0,0.0,0.28,strong_up,0.43,tp_sys_ok,up,0.84,0.57,0.84,0.59
002937_SZ.SZ|20260625|1671,002937_SZ.SZ,20260625,CONT,1.3998,2026,202606,up,0,0.0,0.0,0.0,0.57,strong_up,1.79,tp_sys_ok,up,0.4,0.18,0.91,0.5
002452.SZ|20260610|1675,002452.SZ,20260610,EVENT,9.4688,2026,202606,up,10,10.075,17.667907141591343,-8.293460925039875,0.4,strong_up,1.63,tp_sys_ok,up,0.37,0.36,0.44,0.31
300408_SZ.SZ|20260519|1602,300408_SZ.SZ,20260519,CONT,49.9508,2026,202605,up,0,0.0,0.0,0.0,0.32,strong_up,0.41,tp_sys_ok,up,0.71,0.59,0.84,0.42
300143.SZ|20260720|1679,300143.SZ,20260720,EVENT,5.307,2026,202607,up,6,9.751,8.42892198824401,-1.9859613079951988,0.37,mild_up,1.76,tp_sys_ok,up,0.67,0.44,0.29,0.41
300988.SZ|20260724|1683,300988.SZ,20260724,EVENT,-2.5251,2026,202607,up,2,12.176,1.4152217360773323,-5.471830605520456,0.58,mild_up,2.67,tp_sys_ok,up,0.59,0.67,0.89,0.43
000100.SZ|20260604|1637,000100.SZ,20260604,EVENT,1.1383,2026,202606,up,2,14.785,9.91636798088409,-1.8138372977082873,0.65,mild_up,2.51,tp_sys_ok,up,0.59,0.51,0.9,0.6
688179_SH.SH|20260519|1606,688179_SH.SH,20260519,CONT,-10.4508,2026,202605,up,0,0.0,0.0,0.0,0.34,strong_up,0.65,tp_sys_ok,up,0.57,0.62,0.87,0.59
300347.SZ|20260611|1641,300347.SZ,20260611,EVENT,26.0276,2026,202606,down,12,2.039,30.65513699588078,-0.16628930679501996,0.33,strong_down,2.16,tp_sys_ok,down,0.62,0.51,0.5,0.67
603390.SH|20260729|1687,603390.SH,20260729,EVENT,7.6932,2026,202607,down,12,12.545,10.504201680672276,-0.9453781512605008,0.34,strong_down,1.85,tp_sys_ok,down,0.75,0.62,0.57,0.67
002858.SZ|20260717|1691,002858.SZ,20260717,EVENT,-5.7828,2026,202607,down,1,5.394,-1.370916783428111,-8.056082126798358,0.33,strong_down,1.94,tp_sys_ok,down,0.66,0.52,0.47,0.66
301263.SZ|20260617|1645,301263.SZ,20260617,EVENT,-9.2489,2026,202606,down,6,8.867,5.517651156596393,-9.183108980269218,0.32,strong_down,1.9,tp_sys_ok,down,0.49,0.68,0.62,0.73
603936_SH.SH|20260520|1610,603936_SH.SH,20260520,CONT,5.2934,2026,202605,up,0,0.0,0.0,0.0,0.33,strong_up,0.61,tp_sys_ok,up,0.64,0.58,0.87,0.51
000409.SZ|20260604|1649,000409.SZ,20260604,EVENT,-4.5264,2026,202606,up,4,4.135,2.165102165102173,-4.764904764904754,0.4,mild_up,1.81,tp_sys_ok,unknown,0.6,0.41,0.21,0.36
301087.SZ|20260721|1695,301087.SZ,20260721,EVENT,3.73,2026,202607,up,2,8.907,7.3257227103380895,-1.2611320303627993,0.64,mild_up,2.45,tp_sys_ok,up,0.46,0.45,0.9,0.63
300106_SZ.SZ|20260525|1614,300106_SZ.SZ,20260525,CONT,-10.9349,2026,202605,up,0,0.0,0.0,0.0,0.35,mild_up,0.58,tp_sys_ok,up,0.69,0.52,0.82,0.42
300014.SZ|20260722|1699,300014.SZ,20260722,EVENT,0.4595,2026,202607,down,12,8.505,4.587658544493078,-3.853141263213211,0.3,strong_down,1.77,tp_sys_ok,down,0.4,0.59,0.58,0.7
688278.SH|20260605|1653,688278.SH,20260605,EVENT,9.9354,2026,202606,down,5,0.905,13.295617916690006,1.6262439552642949,0.29,strong_down,1.78,tp_sys_ok,down,0.77,0.61,0.56,0.7
300611.SZ|20260605|1652,300611.SZ,20260605,EVENT,-0.3183,2026,202606,up,7,8.356,9.90333943044439,-0.34912756942745427,0.61,mild_up,2.61,tp_sys_ok,up,0.69,0.61,0.91,0.43
601800.SH|20260612|1657,601800.SH,20260612,EVENT,-3.3188,2026,202606,down,3,2.925,4.0303079155247445,-3.7078832822827756,0.35,strong_down,1.83,tp_sys_ok,down,0.68,0.48,0.47,0.66
002340.SZ|20260727|1703,002340.SZ,20260727,EVENT,4.0666,2026,202607,down,12,6.95,8.487654320987659,-0.30864197530865445,0.29,strong_down,1.79,tp_sys_ok,down,0.74,0.47,0.49,0.64
000055.SZ|20260610|1656,000055.SZ,20260610,EVENT,0.9652,2026,202606,up,6,12.055,5.10510510510509,-2.5389025389025544,0.37,mild_up,1.65,tp_sys_ok,unknown,0.36,0.35,0.33,0.34
002782_SZ.SZ|20260527|1618,002782_SZ.SZ,20260527,CONT,-18.3149,2026,202605,up,0,0.0,0.0,0.0,0.36,mild_up,0.63,tp_sys_ok,up,0.53,0.59,0.88,0.4
002758.SZ|20260615|1622,002758.SZ,20260615,EVENT,-2.99,2026,202606,down,2,2.595,1.775523145212432,-2.7901077996195234,0.31,strong_down,1.76,tp_sys_ok,down,0.62,0.46,0.44,0.73
301290.SZ|20260728|1707,301290.SZ,20260728,EVENT,11.6768,2026,202607,down,12,18.726,14.603670441233895,-5.818039828192112,0.25,strong_down,1.83,tp_sys_ok,down,0.42,0.55,0.56,0.75
600872.SH|20260615|1661,600872.SH,20260615,EVENT,-6.592,2026,202606,down,9,6.205,1.37064534551683,-7.881210736721888,0.33,strong_down,1.62,tp_sys_ok,down,0.43,0.51,0.64,0.62
002962_SZ.SZ|20260603|1665,002962_SZ.SZ,20260603,CONT,-11.0477,2026,202606,up,0,0.0,0.0,0.0,0.35,strong_up,0.95,tp_sys_ok,up,0.82,0.57,0.89,0.52
300791.SZ|20260615|1660,300791.SZ,20260615,EVENT,-4.8095,2026,202606,down,8,4.418,5.1764705882352935,-7.058823529411762,0.33,strong_down,1.84,tp_sys_ok,down,0.65,0.47,0.45,0.62
601678_SH.SH|20260623|1669,601678_SH.SH,20260623,CONT,-4.5478,2026,202606,up,0,0.0,0.0,0.0,0.55,mild_up,1.63,tp_sys_ok,up,0.5,0.32,0.91,0.62
605588.SH|20260730|1711,605588.SH,20260730,EVENT,19.1558,2026,202607,down,12,17.845,24.843662884438622,-1.3004234287178118,0.3,strong_down,1.76,tp_sys_ok,down,0.56,0.58,0.48,0.73
300871.SZ|20260615|1626,300871.SZ,20260615,EVENT,2.6908,2026,202606,down,12,14.138,8.706970064180242,-4.488128899061983,0.3,strong_down,1.86,tp_sys_ok,down,0.55,0.75,0.51,0.73
300347.SZ|20260617|1664,300347.SZ,20260617,EVENT,0.9277,2026,202606,down,2,11.252,6.132813133501225,-0.6374043964196607,0.34,strong_down,2.04,tp_sys_ok,down,0.7,0.52,0.5,0.7
600179.SH|20260603|1673,600179.SH,20260603,EVENT,4.5809,2026,202606,up,2,3.608,9.75357216815076,2.1605577414233634,0.42,mild_up,1.83,tp_sys_ok,up,0.72,0.39,0.47,0.39
301173.SZ|20260721|1715,301173.SZ,20260721,EVENT,-3.2819,2026,202607,down,1,2.888,-1.8729599769355176,-5.854329911414524,0.29,strong_down,1.81,tp_sys_ok,down,0.78,0.7,0.61,0.68
605507.SH|20260605|1630,605507.SH,20260605,EVENT,-4.4321,2026,202606,down,12,7.459,4.292929292929282,-5.5555555555555465,0.32,strong_down,1.97,tp_sys_ok,down,0.81,0.6,0.56,0.74
300082.SZ|20260616|1677,300082.SZ,20260616,EVENT,-5.8697,2026,202606,down,12,14.275,5.480868665977234,-12.616339193381599,0.32,mild_down,1.83,tp_sys_ok,down,0.47,0.71,0.59,0.72
300906.SZ|20260730|1681,300906.SZ,20260730,EVENT,-0.3593,2026,202607,up,2,20.611,3.3961663882923876,-2.3701582756700756,0.49,mild_up,1.94,tp_sys_ok,up,0.59,0.62,0.85,0.4
600382.SH|20260723|1719,600382.SH,20260723,EVENT,11.1156,2026,202607,down,12,2.485,19.23076923076925,-0.6993006993006978,0.31,strong_down,1.9,tp_sys_ok,down,0.71,0.57,0.58,0.74
002637.SZ|20260603|1634,002637.SZ,20260603,EVENT,1.0045,2026,202606,down,3,23.812,6.930693069306937,-2.030203020302035,0.35,mild_down,1.91,tp_sys_ok,down,0.54,0.55,0.48,0.64
000055.SZ|20260609|1638,000055.SZ,20260609,EVENT,7.7806,2026,202606,up,4,8.711,8.932461873638342,1.0101010101010166,0.35,mild_up,1.54,tp_sys_ok,unknown,0.47,0.33,0.19,0.4
002223.SZ|20260615|1642,002223.SZ,20260615,EVENT,-4.0712,2026,202606,down,3,3.679,0.500770416024654,-4.853620955315874,0.28,strong_down,1.69,tp_sys_ok,down,0.75,0.37,0.4,0.59
002888.SZ|20260728|1685,002888.SZ,20260728,EVENT,17.0396,2026,202607,down,12,18.183,20.525583080649177,-2.613294683779266,0.33,strong_down,1.75,tp_sys_ok,down,0.41,0.6,0.55,0.72
